CIF_NIF,n_EMPL,TOT_ARPU_3m,TOT_LINEAS_FYM,ARPU_F_3m,ARPU_M_3m,TOT_LINEAS_POT,cADSL,cFusionado
3766,0,35.2363,1,35.2363,0,0,0,0
3767,0,44.9552,1,44.9552,0,0,1,0
3768,6,24.52,1,0,24.52,0,0,0
3769,0,14.5404,1,14.5404,0,0,0,0
3770,2,23.3273,1,23.3273,0,0,0,0
3771,0,47.31,2,0,47.31,0,0,0
3772,1,42.6039,1,42.6039,0,0,1,0
3773,1,56.65,2,0,56.65,0,0,0
3774,1,96.8959,2,96.8959,0,0,1,0
3775,2,116.5623,3,105.3823,11.18,0,1,0
3776,0,119.3953,3,119.3953,0,0,0,0
3777,4,56.0984,1,56.0984,0,0,1,0
3778,0,185.4996,3,185.4996,0,0,1,0
3779,1,300.6966,5,290.3166,10.38,0,1,1
3780,2,29.9002,1,29.9002,0,0,0,0
3781,3,45.6478,1,45.6478,0,0,1,0
3782,2,13.67,1,0,13.67,0,0,0
3783,2,37.46,1,0,37.46,0,0,0
3784,4,24.18,2,0,24.18,0,0,0
3785,1,14.7104,1,14.7104,0,1,0,0
3786,1,45.0945,2,36.6645,8.43,0,1,1
3787,3,21.2673,1,21.2673,0,0,0,0
3788,0,13.01,1,0,13.01,0,0,0
3789,0,26.6911,1,26.6911,0,0,1,0
3790,1,53.72,1,0,53.72,0,0,0
3791,9,34.5745,1,34.5745,0,0,0,0
3792,2,31.8294,1,31.8294,0,0,0,0
3793,4,134.0056,3,123.5756,10.43,0,1,1
3794,2,92.4733,4,82.1433,10.33,0,0,0
3795,2,42.6834,1,42.6834,0,0,0,0
3796,1,68.12,2,0,68.12,0,0,0
3797,0,6.3313,3,1.3413,4.99,0,1,1
3798,8,39.7023,2,39.7023,0,0,0,0
3799,2,38.5193,3,3.5793,34.94,0,0,0
3800,1,31.7667,1,31.7667,0,1,1,0
3801,10,41.4454,2,32.1954,9.25,0,1,1
3802,7,0,1,0,0,0,0,0
3803,2,68.7842,3,45.9342,22.85,0,1,1
3804,1,302.1197,6,270.4597,31.66,0,1,1
3805,0,175.3091,4,163.4191,11.89,0,0,0
3806,0,38.5295,2,38.5295,0,0,0,0
3807,2,48.4734,3,37.8334,10.64,0,1,1
3808,2,14.03,1,0,14.03,0,0,0
3809,1,27.6002,1,27.6002,0,0,0,0
3810,0,30,1,0,30,0,0,0
3811,3,40.0676,1,40.0676,0,0,1,0
3812,0,4.7807,1,4.7807,0,0,0,0
3813,0,9.92,1,0,9.92,0,0,0
3814,0,14.4852,1,14.4852,0,0,0,0
3815,0,9,1,0,9,0,0,0
3816,0,12.4,1,0,12.4,1,0,0
3817,0,45.5236,2,33.0936,12.43,0,1,1
3818,12,20.1,1,0,20.1,0,0,0
3819,0,9.92,1,0,9.92,0,0,0
3820,0,123.5195,3,89.0095,34.51,0,1,1
3821,1,125.8726,4,105.9426,19.93,0,1,1
3822,1,95.798,6,60.628,35.17,2,0,0
3823,1,193.3623,4,193.3623,0,0,1,0
3824,2,9,1,0,9,0,0,0
3825,0,21.49,1,0,21.49,0,0,0
3826,1,44.66,1,0,44.66,0,0,0
3827,2,48.06,1,0,48.06,0,0,0
3828,2,31.9356,2,21.5956,10.34,0,0,0
3829,2,48.76,2,0,48.76,0,0,0
3830,8,14.5361,1,14.5361,0,0,0,0
3831,4,37.19,1,0,37.19,0,0,0
3832,0,27.7198,1,27.7198,0,0,0,0
3833,2,44.3962,1,44.3962,0,1,1,1
3834,0,247.9141,4,154.8341,93.08,0,0,0
3835,1,39.9225,2,39.9225,0,0,0,0
3836,5,43.2174,1,43.2174,0,0,1,0
3837,0,14.5509,1,14.5509,0,0,0,0
3838,1,43.8606,3,33.4006,10.46,0,1,1
3839,2,28.5046,1,28.5046,0,0,0,0
3840,0,20.76,1,0,20.76,0,0,0
3841,3,10.74,1,0,10.74,1,0,0
3842,0,39.9863,1,39.9863,0,0,1,0
3843,0,45.5258,2,33.2058,12.32,0,1,1
3844,4,44.128,1,44.128,0,0,1,0
3845,2,635.3691,4,59.9591,575.41,0,1,1
3846,1,253.8801,6,169.5801,84.3,0,1,1
3847,21,43.2314,1,43.2314,0,0,1,0
3848,3,50.38,2,0,50.38,0,0,0
3849,0,18.42,1,0,18.42,0,0,0
3850,3,22.5498,3,21.0198,1.53,0,1,1
3851,0,15.5028,1,15.5028,0,0,0,0
3852,4,21.54,1,0,21.54,0,0,0
3853,0,4.3481,1,4.3481,0,0,0,0
3854,0,0,0,0,0,0,0,0
3855,0,45.1864,1,45.1864,0,0,1,0
3856,3,63.3932,2,45.7332,17.66,0,1,1
3857,4,54.0628,2,45.7428,8.32,0,1,1
3858,0,118.1355,6,69.2755,48.86,0,0,0
3859,0,241.3223,8,172.4023,68.92,0,0,0
3860,1,182.773,5,136.293,46.48,0,0,0
3861,4,49.3507,3,34.6807,14.67,0,1,1
3862,5,9,1,0,9,0,0,0
3863,2,9.92,1,0,9.92,0,0,0
3864,0,10,1,0,10,0,0,0
3865,2,38.64,2,0,38.64,0,0,0
3866,0,28.1,1,0,28.1,0,0,0
3867,1,16.6169,1,16.6169,0,0,0,0
3868,0,9.68,1,0,9.68,0,0,0
3869,14,45.379,2,45.379,0,0,0,0
3870,0,61.54,3,0,61.54,0,0,0
3871,2,60.9,2,0,60.9,0,0,0
3872,2,66.2871,2,40.3071,25.98,0,1,1
3873,1,96.747,2,96.747,0,0,1,0
3874,0,54.3403,1,54.3403,0,0,0,0
3875,0,213.0498,7,199.8398,13.21,0,1,0
3876,4,46.23,1,0,46.23,0,0,0
3877,8,9,1,0,9,0,0,0
3878,0,40.2326,1,40.2326,0,0,0,0
3879,2,18.3597,1,18.3597,0,1,0,0
3880,4,43.3387,2,31.5387,11.8,0,0,0
3881,1,16.5144,1,16.5144,0,0,0,0
3882,0,9,1,0,9,0,0,0
3883,2,43.2532,2,33.5632,9.69,0,1,1
3884,0,33.58,1,0,33.58,0,0,0
3885,1,32.23,2,0,32.23,0,0,0
3886,3,5.7435,1,5.7435,0,1,0,0
3887,0,54.73,2,0,54.73,0,0,0
3888,0,19.65,1,0,19.65,0,0,0
3889,2,24.8,1,0,24.8,0,0,0
3890,3,16.95,1,0,16.95,0,0,0
3891,1,31.054,1,31.054,0,0,1,0
3892,4,88.3899,1,88.3899,0,0,1,0
3893,1,67.4534,1,67.4534,0,0,0,0
3894,0,201.6153,6,130.0853,71.53,0,1,0
3895,4,16.42,1,0,16.42,0,0,0
3896,4,67.15,3,0,67.15,2,0,0
3897,0,14.379,1,14.379,0,0,0,0
3898,3,24.92,1,0,24.92,0,0,0
3899,2,9.92,1,0,9.92,0,0,0
3900,0,3.4793,1,3.4793,0,0,0,0
3901,0,28.55,1,0,28.55,0,0,0
3902,1,9.6858,1,9.6858,0,0,0,0
3903,5,191.6546,6,147.3646,44.29,0,1,1
3904,2,43.1475,1,43.1475,0,0,1,0
3905,1,31.1979,2,16.5379,14.66,0,1,1
3906,0,19.2887,2,14.2887,5,0,0,0
3907,4,46.15,1,0,46.15,0,0,0
3908,0,43.39,1,0,43.39,0,0,0
3909,5,9.92,1,0,9.92,0,0,0
3910,3,68.85,2,0,68.85,0,0,0
3911,0,12.92,1,0,12.92,0,0,0
3912,8,46.6911,2,26.6911,20,0,1,0
3913,0,105.3741,2,105.3741,0,0,0,0
3914,5,57.8788,2,47.4988,10.38,0,1,1
3915,0,73.1593,6,62.5293,10.63,0,0,0
3916,0,406.8739,4,171.1739,235.7,0,1,0
3917,0,196.1252,6,154.6552,41.47,1,1,1
3918,4,214.2667,4,214.2667,0,0,1,0
3919,2,200.2516,2,200.2516,0,0,1,0
3920,4,65.05,2,0,65.05,0,0,0
3921,2,32.11,1,0,32.11,0,0,0
3922,7,28.68,1,0,28.68,0,0,0
3923,9,3.4793,1,3.4793,0,0,0,0
3924,1,28.1,1,0,28.1,0,0,0
3925,0,42.6396,1,42.6396,0,0,1,0
3926,9,54.42,2,0,54.42,1,0,0
3927,0,45.1908,1,45.1908,0,0,1,0
3928,2,21.4119,1,21.4119,0,0,0,0
3929,0,9,1,0,9,0,0,0
3930,0,86.6005,2,86.6005,0,0,0,0
3931,2,71.8072,2,57.0072,14.8,0,1,1
3932,0,902.1281,2,55.0281,847.1,0,1,1
3933,1,204.5054,4,157.5354,46.97,0,0,0
3934,1,271.0229,6,169.1629,101.86,0,1,1
3935,0,200.5998,5,165.5498,35.05,1,1,0
3936,0,155.7872,4,145.2572,10.53,0,0,0
3937,3,31.7765,1,31.7765,0,0,0,0
3938,0,18.111,1,18.111,0,0,0,0
3939,1,28.1,1,0,28.1,0,0,0
3940,0,39.9988,1,39.9988,0,0,1,0
3941,0,17.89,1,0,17.89,0,0,0
3942,0,12.36,1,0,12.36,0,0,0
3943,55,43.1,1,0,43.1,0,0,0
3944,0,9.48,1,0,9.48,0,0,0
3945,1,45.1544,1,45.1544,0,0,1,0
3946,0,39.9988,1,39.9988,0,1,1,0
3947,1,12.11,1,0,12.11,0,0,0
3948,0,124.266,3,124.266,0,1,0,0
3949,0,91.6943,2,91.6943,0,0,0,0
3950,5,58.507,2,48.127,10.38,0,1,1
3951,2,71.5604,3,40.0004,31.56,0,1,1
3952,2,24.048,1,24.048,0,0,0,0
3953,0,16.7024,1,16.7024,0,0,0,0
3954,0,43.55,2,0,43.55,0,0,0
3955,2,43.899,1,43.899,0,0,1,0
3956,49,14.7842,1,14.7842,0,0,0,0
3957,0,10.33,1,0,10.33,0,0,0
3958,2,14.97,1,0,14.97,0,0,0
3959,0,62.05,2,0,62.05,0,0,0
3960,1,34.08,1,0,34.08,0,0,0
3961,3,26.65,1,0,26.65,0,0,0
3962,0,160.2272,3,160.2272,0,0,1,0
3963,0,196.7982,5,176.0882,20.71,0,1,0
3964,0,206.2202,6,146.5502,59.67,0,1,0
3965,1,40.5321,1,40.5321,0,0,0,0
3966,20,15.2809,1,15.2809,0,0,0,0
3967,2,46.3742,1,46.3742,0,0,1,0
3968,0,18.79,2,0,18.79,0,0,0
3969,1,31.7788,1,31.7788,0,0,0,0
3970,1,20.14,1,0,20.14,0,0,0
3971,2,37.29,1,0,37.29,0,0,0
3972,0,47.6984,2,34.7084,12.99,0,1,1
3973,0,47.5993,3,47.5993,0,0,0,0
3974,1,156.7777,4,141.9477,14.83,0,0,0
3975,0,303.457,3,193.517,109.94,0,1,1
3976,0,18.22,1,0,18.22,1,0,0
3977,3,20.1,1,0,20.1,0,0,0
3978,4,37.9582,1,37.9582,0,0,1,0
3979,0,5,1,0,5,0,0,0
3980,2,10.89,1,0,10.89,1,0,0
3981,2,68.12,3,0,68.12,0,0,0
3982,3,15.8985,1,15.8985,0,0,0,0
3983,0,31.88,2,0,31.88,0,0,0
3984,2,44.1055,1,44.1055,0,0,1,0
3985,3,33.993,3,22.733,11.26,0,1,1
3986,0,30,1,0,30,0,0,0
3987,4,33.88,1,0,33.88,0,0,0
3988,0,120.0829,5,93.3229,26.76,0,1,1
3989,5,60.8762,2,52.2062,8.67,0,1,1
3990,0,196.6735,6,151.8335,44.84,0,1,0
3991,1,254.5001,9,180.9701,73.53,0,1,0
3992,1,313.4823,1,313.4823,0,0,1,0
3993,2,21.5899,1,21.5899,0,0,0,0
3994,4,41.3778,2,33.0578,8.32,1,1,1
3995,2,15,1,0,15,0,0,0
3996,4,45.7,2,0,45.7,0,0,0
3997,2,63.34,2,0,63.34,0,0,0
3998,0,12.5701,1,12.5701,0,0,0,0
3999,4,22.96,1,0,22.96,0,0,0
4000,2,25.04,1,0,25.04,0,0,0
4001,9,20.4277,1,20.4277,0,0,0,0
4002,0,9.92,1,0,9.92,0,0,0
4003,1,151.9948,4,140.9448,11.05,0,1,1
4004,0,9.92,1,0,9.92,0,0,0
4005,28,37.4204,1,37.4204,0,0,0,0
4006,0,9,1,0,9,0,0,0
4007,0,42.2042,3,33.8842,8.32,0,1,1
4008,0,22.7019,1,22.7019,0,0,0,0
4009,20,16.1384,1,16.1384,0,3,0,0
4010,2,27.28,1,0,27.28,0,0,0
4011,0,28.2793,2,3.4793,24.8,0,0,0
4012,4,98.4449,3,78.2949,20.15,0,0,0
4013,4,43.3676,1,43.3676,0,0,1,1
4014,3,23.04,1,0,23.04,0,0,0
4015,0,30.35,1,0,30.35,0,0,0
4016,0,36.48,2,0,36.48,0,0,0
4017,0,15.2054,1,15.2054,0,0,0,0
4018,2,31.06,2,0,31.06,0,0,0
4019,2,28.5111,1,28.5111,0,0,0,0
4020,4,0,1,0,0,0,0,0
4021,7,21.8346,2,21.8346,0,1,0,0
4022,3,40.6011,1,40.6011,0,0,1,0
4023,2,56.437,2,45.397,11.04,0,1,1
4024,0,125.5837,5,113.1737,12.41,0,0,0
4025,3,100.7343,2,90.8143,9.92,0,1,0
4026,1,186.2658,4,148.1258,38.14,0,1,0
4027,0,147.9197,2,147.9197,0,0,1,0
4028,1,9,1,0,9,1,0,0
4029,0,3.4793,1,3.4793,0,0,0,0
4030,2,50.08,2,0,50.08,0,0,0
4031,0,37.3706,1,37.3706,0,0,0,0
4032,0,65.55,1,0,65.55,0,0,0
4033,1,20.332,1,20.332,0,0,0,0
4034,0,14.11,1,0,14.11,0,0,0
4035,1,36.23,1,0,36.23,0,0,0
4036,4,21.6057,1,21.6057,0,0,0,0
4037,5,130.6633,2,130.6633,0,0,0,0
4038,1,15.33,2,0,15.33,0,0,0
4039,1,31.793,1,31.793,0,0,0,0
4040,0,28.1,1,0,28.1,0,0,0
4041,2,10.68,1,0,10.68,0,0,0
4042,2,47.7227,2,37.7927,9.93,0,1,1
4043,2,44.1253,1,44.1253,0,0,1,0
4044,5,27,3,0,27,0,0,0
4045,2,34.45,2,0,34.45,0,0,0
4046,0,114.711,2,114.711,0,0,0,0
4047,15,50.4271,1,50.4271,0,0,1,0
4048,1,259.1564,6,250.8364,8.32,0,1,1
4049,2,47.3778,2,39.0578,8.32,0,1,1
4050,3,27.3,2,0,27.3,0,0,0
4051,2,9,1,0,9,0,0,0
4052,0,0,1,0,0,0,0,0
4053,0,44.1288,1,44.1288,0,0,1,0
4054,2,44.0536,1,44.0536,0,0,1,0
4055,2,37.2526,1,37.2526,0,0,0,0
4056,0,17.8226,1,17.8226,0,0,0,0
4057,1,50.6597,1,50.6597,0,0,0,0
4058,1,118.5204,3,118.5204,0,0,1,0
4059,2,63.0298,1,63.0298,0,0,0,0
4060,3,83,2,0,83,0,0,0
4061,3,63.686,2,49.326,14.36,0,1,1
4062,4,3.4793,1,3.4793,0,0,0,0
4063,4,39.6034,1,39.6034,0,0,1,0
4064,0,46.1719,1,46.1719,0,0,0,0
4065,5,43.6167,1,43.6167,0,0,0,0
4066,4,43.0306,1,43.0306,0,0,1,0
4067,0,6.1912,3,0.2212,5.97,0,1,1
4068,13,53.18,2,0,53.18,0,0,0
4069,0,11,1,0,11,0,0,0
4070,2,17.3448,1,17.3448,0,0,0,0
4071,1,28.1,1,0,28.1,0,0,0
4072,4,16.75,1,0,16.75,0,0,0
4073,3,44.2052,1,44.2052,0,0,0,0
4074,5,22.1546,1,22.1546,0,0,0,0
4075,1,96.9872,2,96.9872,0,0,0,0
4076,2,123.5316,2,99.3616,24.17,0,1,1
4077,2,70.2444,2,59.9144,10.33,2,1,1
4078,3,90.6405,3,55.6905,34.95,0,1,1
4079,5,96.9561,3,57.4961,39.46,0,1,1
4080,0,235.6418,7,182.0218,53.62,0,1,0
4081,0,472.8843,12,462.5543,10.33,0,0,0
4082,4,53.0974,3,32.2574,20.84,1,1,1
4083,3,27.9724,1,27.9724,0,0,0,0
4084,1,47.4529,2,34.6129,12.84,0,0,0
4085,1,26.6911,1,26.6911,0,0,1,0
4086,0,23.8091,1,23.8091,0,0,0,0
4087,2,56.67,1,0,56.67,0,0,0
4088,1,49.8555,2,23.4555,26.4,0,1,1
4089,0,22.7799,1,22.7799,0,0,0,0
4090,4,15.7105,1,15.7105,0,0,0,0
4091,3,16.8488,1,16.8488,0,0,0,0
4092,39,3,1,0,3,2,0,0
4093,8,18,2,0,18,0,0,0
4094,0,114.6401,4,85.8501,28.79,0,0,0
4095,0,52.0621,1,52.0621,0,0,1,0
4096,0,141.2566,4,130.5966,10.66,0,1,1
4097,5,28.0993,2,18.0093,10.09,0,0,0
4098,2,3.8,1,0,3.8,0,0,0
4099,8,40.0321,1,40.0321,0,0,1,0
4100,2,28.8,1,0,28.8,0,0,0
4101,7,39.9988,1,39.9988,0,0,1,0
4102,0,56.74,1,0,56.74,0,0,0
4103,0,41.0332,1,41.0332,0,0,1,0
4104,20,39.9988,1,39.9988,0,0,1,0
4105,0,40.4026,1,40.4026,0,0,1,0
4106,0,9.92,1,0,9.92,0,0,0
4107,0,46.56,1,0,46.56,0,0,0
4108,0,17.7856,1,17.7856,0,0,0,0
4109,3,57.3668,2,44.4868,12.88,0,1,0
4110,0,126.6305,3,90.2805,36.35,0,0,0
4111,2,217.9924,4,175.8124,42.18,0,1,1
4112,0,283.3867,4,267.1267,16.26,0,0,0
4113,3,48.423,2,40.043,8.38,0,1,1
4114,1,19.4838,1,19.4838,0,0,0,0
4115,2,28.7211,1,28.7211,0,0,0,0
4116,2,38.12,1,0,38.12,0,0,0
4117,2,44.1876,1,44.1876,0,0,1,0
4118,1,43.8301,1,43.8301,0,0,1,0
4119,0,11.4,1,0,11.4,0,0,0
4120,4,14.26,1,0,14.26,0,0,0
4121,0,38.29,1,0,38.29,0,0,0
4122,0,38.0165,1,38.0165,0,0,1,0
4123,0,69.64,2,0,69.64,0,0,0
4124,4,107.7833,3,97.8633,9.92,0,0,0
4125,2,91.1175,3,46.6975,44.42,2,1,1
4126,2,97.7782,3,60.0282,37.75,0,1,1
4127,4,99.7122,3,57.4622,42.25,0,1,1
4128,6,82.5244,2,67.8644,14.66,0,1,1
4129,2,58.57,3,48.24,10.33,0,1,1
4130,0,270.175,4,250.725,19.45,1,0,0
4131,0,228.1562,4,151.7762,76.38,0,0,0
4132,0,160.7144,2,160.7144,0,0,1,0
4133,2,43.5589,2,34.8789,8.68,1,1,1
4134,3,41.5571,2,32.1971,9.36,0,1,1
4135,2,40.841,1,40.841,0,0,1,0
4136,0,54.57,1,0,54.57,0,0,0
4137,1,40.8252,1,40.8252,0,0,1,0
4138,0,51.69,1,0,51.69,0,0,0
4139,2,32.42,1,0,32.42,0,0,0
4140,1,51.81,1,0,51.81,1,0,0
4141,2,11.89,1,0,11.89,0,0,0
4142,1,764.45,2,0,764.45,0,0,0
4143,1,249.1931,6,169.3931,79.8,0,1,0
4144,0,168.5421,3,155.7521,12.79,0,1,0
4145,2,23.46,1,0,23.46,0,0,0
4146,20,43.9598,1,43.9598,0,1,1,1
4147,0,9,1,0,9,0,0,0
4148,5,0,1,0,0,0,0,0
4149,1,12.14,1,0,12.14,0,0,0
4150,4,54.84,1,0,54.84,0,0,0
4151,2,44.1302,1,44.1302,0,0,1,0
4152,0,10.41,1,0,10.41,0,0,0
4153,2,30.108,3,30.108,0,0,0,0
4154,0,123.6354,3,110.6354,13,0,1,1
4155,0,87.3197,3,87.3197,0,0,1,0
4156,0,110.0185,3,110.0185,0,0,0,0
4157,0,197.3327,2,197.3327,0,0,0,0
4158,1,41.1199,1,41.1199,0,0,1,0
4159,4,65.4706,2,54.6906,10.78,0,1,1
4160,7,114.8966,5,77.3166,37.58,0,0,0
4161,2,80.6782,2,45.2182,35.46,0,1,1
4162,0,72.31,2,50.39,21.92,0,1,1
4163,0,209.4302,2,209.4302,0,0,1,0
4164,0,30.8799,1,30.8799,0,0,0,0
4165,0,16.2213,1,16.2213,0,0,0,0
4166,2,3.33,1,0,3.33,0,0,0
4167,0,15.73,1,0,15.73,0,0,0
4168,0,44.6588,1,44.6588,0,0,1,0
4169,2,81.4508,4,81.4508,0,0,0,0
4170,1,88.547,3,78.677,9.87,0,1,1
4171,0,113.3218,3,92.4518,20.87,1,1,1
4172,5,52.5016,2,52.5016,0,0,0,0
4173,12,106.2352,2,106.2352,0,0,1,0
4174,4,69.3363,2,69.3363,0,0,1,0
4175,1,134.2004,5,113.1204,21.08,0,0,0
4176,0,182.7578,4,178.9578,3.8,0,1,0
4177,0,154.9296,3,154.9296,0,0,0,0
4178,8,140.9183,1,140.9183,0,0,1,1
4179,9,20.4119,1,20.4119,0,0,0,0
4180,5,9.92,1,0,9.92,0,0,0
4181,0,26.6175,1,26.6175,0,0,0,0
4182,6,20.2539,1,20.2539,0,0,0,0
4183,2,21.6572,1,21.6572,0,0,0,0
4184,0,28.2682,1,28.2682,0,0,0,0
4185,8,108.7397,8,49.9297,58.81,0,0,0
4186,0,99.035,2,99.035,0,0,0,0
4187,5,127.7334,2,113.6334,14.1,0,1,1
4188,7,77.837,4,66.837,11,0,0,0
4189,13,94.555,1,94.555,0,0,1,0
4190,3,76.2831,2,76.2831,0,0,0,0
4191,10,86.5392,3,86.5392,0,0,1,0
4192,24,92.6892,3,92.6892,0,1,1,0
4193,0,58.8335,1,58.8335,0,0,1,0
4194,4,55.4745,2,44.4745,11,0,1,1
4195,10,76.2749,2,76.2749,0,0,0,0
4196,0,86.774,3,52.544,34.23,0,1,1
4197,0,57.7616,1,57.7616,0,0,1,0
4198,0,194.2863,4,144.4963,49.79,0,0,0
4199,3,158.2011,4,124.6811,33.52,0,1,0
4200,0,194.9947,4,182.7647,12.23,0,1,1
4201,0,202.0788,6,189.5388,12.54,0,0,0
4202,23,0,1,0,0,0,0,0
4203,0,34.0776,2,34.0776,0,0,0,0
4204,1,17.5282,1,17.5282,0,0,0,0
4205,0,3.4793,1,3.4793,0,0,0,0
4206,18,54.78,2,0,54.78,0,0,0
4207,2,57.3026,2,39.6426,17.66,0,1,1
4208,2,128.5317,8,89.1217,39.41,0,0,0
4209,3,112.2206,3,53.7006,58.52,0,1,1
4210,2,95.065,3,61.085,33.98,0,1,1
4211,0,53.5405,2,43.1205,10.42,0,1,1
4212,1,82.2414,2,63.9014,18.34,0,1,1
4213,3,76.5717,2,66.0417,10.53,0,1,1
4214,2,61.2312,2,40.0512,21.18,0,1,1
4215,0,226.9156,7,164.4656,62.45,0,0,0
4216,84,9.92,1,0,9.92,0,0,0
4217,0,124.077,5,102.527,21.55,0,1,1
4218,0,128.6184,3,128.6184,0,0,0,0
4219,1,72.7892,3,55.1292,17.66,0,0,0
4220,2,94.4943,3,54.4143,40.08,0,1,1
4221,2,63.2954,1,63.2954,0,0,1,0
4222,2,63.5492,3,45.1292,18.42,0,1,1
4223,9,54.3051,2,54.3051,0,1,0,0
4224,0,58.4117,2,40.6517,17.76,0,1,1
4225,4,44.8599,1,44.8599,0,0,1,0
4226,2,58.8929,2,40.9329,17.96,0,1,1
4227,2,52.4751,1,52.4751,0,0,1,0
4228,0,72.0409,2,72.0409,0,0,1,0
4229,2,100.2664,3,64.0764,36.19,0,1,1
4230,10,108.5079,3,86.1679,22.34,0,1,1
4231,6,91.4772,4,41.4172,50.06,0,0,0
4232,5,120.9784,2,120.9784,0,0,1,0
4233,3,23.0757,1,23.0757,0,0,0,0
4234,1,65.97,3,0,65.97,0,0,0
4235,1,9.92,1,0,9.92,0,0,0
4236,2,48.2373,1,48.2373,0,0,1,0
4237,0,57.7934,2,40.1334,17.66,0,1,1
4238,7,53.0813,2,53.0813,0,1,0,0
4239,4,83.1937,3,55.0437,28.15,0,1,1
4240,1,60.9442,2,47.0042,13.94,0,1,1
4241,18,111.4912,2,111.4912,0,1,0,0
4242,3,78.0475,2,78.0475,0,0,1,0
4243,1,234.6701,6,194.4601,40.21,0,1,0
4244,8,3.8572,1,3.8572,0,0,0,0
4245,0,55.7557,2,44.7557,11,0,1,1
4246,0,107.5576,2,107.5576,0,0,0,0
4247,5,49.9651,1,49.9651,0,0,1,0
4248,1,181.4721,7,138.8421,42.63,0,1,1
4249,4,18.447,1,18.447,0,0,0,0
4250,0,100.891,3,100.891,0,0,1,0
4251,0,110.753,2,110.753,0,0,0,0
4252,0,109.373,2,98.413,10.96,0,1,0
4253,1,413.1235,7,303.3835,109.74,0,1,1
4254,0,209.4971,6,166.5671,42.93,0,1,0
4255,10,28.266,2,17.526,10.74,2,0,0
4256,0,102.7825,6,68.3025,34.48,0,0,0
4257,5,70.8357,2,56.4557,14.38,1,1,1
4258,9,107.6254,4,62.0154,45.61,0,1,1
4259,1,71.2035,3,48.5535,22.65,0,0,0
4260,0,115.4505,3,66.0905,49.36,0,1,1
4261,8,67.537,2,53.157,14.38,0,1,1
4262,5,56.3304,3,41.6204,14.71,0,1,1
4263,4,80.2646,3,43.3646,36.9,0,1,1
4264,4,62,2,62,0,1,0,0
4265,2,64.7616,3,37.4016,27.36,0,1,1
4266,0,220.5549,6,183.7849,36.77,0,1,0
4267,1,146.9272,5,135.8672,11.06,0,0,0
4268,1,175.4457,4,159.5957,15.85,0,1,0
4269,3,42.095,1,42.095,0,0,1,0
4270,0,10.9173,1,10.9173,0,0,0,0
4271,0,14.38,1,0,14.38,0,0,0
4272,5,121.123,4,103.463,17.66,0,0,0
4273,0,96.5508,6,30.9908,65.56,0,1,1
4274,3,99.4652,3,56.9252,42.54,1,1,0
4275,4,113.5406,4,92.3906,21.15,0,1,1
4276,3,105.3081,3,51.7881,53.52,0,1,1
4277,5,136.41,2,125.36,11.05,0,1,0
4278,2,92.9632,2,60.2832,32.68,0,1,1
4279,8,49.5179,1,49.5179,0,0,1,0
4280,2,29.0843,1,29.0843,0,0,0,0
4281,0,139.1164,4,121.4064,17.71,0,0,0
4282,0,84.4342,2,84.4342,0,0,0,0
4283,1,90.7217,3,49.1717,41.55,0,1,1
4284,0,58.1734,1,58.1734,0,0,1,0
4285,2,29.2179,1,29.2179,0,0,0,0
4286,2,21.4584,1,21.4584,0,2,0,0
4287,3,49.0205,1,49.0205,0,0,1,0
4288,2,120.6098,4,100.5298,20.08,0,1,1
4289,2,86.09,3,75.04,11.05,0,1,1
4290,0,203.9928,7,158.1428,45.85,0,1,1
4291,0,43.8182,1,43.8182,0,0,1,1
4292,2,14.9506,1,14.9506,0,0,0,0
4293,4,52.4797,2,52.4797,0,0,0,0
4294,2,83.688,3,73.818,9.87,0,1,1
4295,2,32.7463,1,32.7463,0,0,0,0
4296,2,42.8534,3,34.5334,8.32,0,1,1
4297,1,124.5668,2,124.5668,0,0,0,0
4298,2,73.743,2,56.733,17.01,0,1,1
4299,1,352.6469,3,150.0269,202.62,0,1,1
4300,3,24.9656,1,24.9656,0,0,0,0
4301,3,27.5345,1,27.5345,0,0,0,0
4302,2,43.1717,3,34.4117,8.76,0,1,1
4303,2,88.5354,3,61.3854,27.15,0,1,1
4304,0,81.2705,2,81.2705,0,0,1,0
4305,1,99.9187,6,50.8187,49.1,0,0,0
4306,1,852.72,3,0,852.72,0,0,0
4307,1,179.6944,6,131.1544,48.54,0,1,1
4308,1,329.9458,10,213.2158,116.73,0,1,0
4309,3,117.5635,3,102.8435,14.72,0,1,0
4310,0,93.781,6,41.501,52.28,0,1,0
4311,40,70.5433,3,70.5433,0,0,0,0
4312,2,655.6272,6,96.6072,559.02,0,1,1
4313,0,284.5475,7,179.3775,105.17,0,1,0
4314,1,57.0812,1,57.0812,0,0,0,0
4315,6,55.9116,2,44.6616,11.25,0,1,1
4316,0,867.42,3,0,867.42,0,0,0
4317,20,30.99,1,30.99,0,0,0,0
4318,5,78.9526,3,70.5826,8.37,0,1,1
4319,4,75.7714,2,47.4414,28.33,0,1,1
4320,2,58.7026,2,47.4526,11.25,0,1,1
4321,3,72.7153,1,72.7153,0,0,0,0
4322,3,104.4803,4,86.6303,17.85,0,1,1
4323,3,55.84,2,0,55.84,0,0,0
4324,9,71.5448,2,71.5448,0,0,1,0
4325,1,191.1342,6,149.6542,41.48,0,1,1
4326,6,29.8515,1,29.8515,0,0,0,0
4327,8,40.2649,2,40.2649,0,0,0,0
